imgnum;imgpath;crop;code_x;key;Species;EPPO_map;Organisme;code_y;Notes;train_test_set;code;date;hour;artist;day_obs_count;subid
Itc00335;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00335.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:03;13:45:16;nan;14;Triticale_Oïdium
Itc00336;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00336.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:03;13:45:20;nan;14;Triticale_Oïdium
Itc00339;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00339.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:03;13:45:31;nan;14;Triticale_Oïdium
Itc00340;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00340.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:03;13:45:46;nan;14;Triticale_Oïdium
Itc00341;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00341.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:03;13:45:49;nan;14;Triticale_Oïdium
Itc00346;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00346.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:03;13:47:02;nan;14;Triticale_Oïdium
Itc00347;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00347.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:03;13:47:04;nan;14;Triticale_Oïdium
Itc00349;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00349.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:03;13:51:34;nan;14;Triticale_Oïdium
Itc00368;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00368.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:03;13:55:49;nan;14;Triticale_Oïdium
Itc00370;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00370.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:03;13:56:25;nan;14;Triticale_Oïdium
Itc00392;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00392.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:03;14:01:24;nan;14;Triticale_Oïdium
Itc00406;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00406.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:23;11:56:36;nan;14;Triticale_Oïdium
Itc00409;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00409.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:23;11:57:04;nan;14;Triticale_Oïdium
Itc00410;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00410.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:23;11:57:07;nan;14;Triticale_Oïdium
Itc00414;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00414.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:23;11:57:38;nan;14;Triticale_Oïdium
Itc00416;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00416.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:23;11:57:59;nan;14;Triticale_Oïdium
Itc00428;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00428.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:23;12:00:06;nan;14;Triticale_Oïdium
Itc00561;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00561.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:23;13:07:32;nan;14;Triticale_Oïdium
Itc00563;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00563.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:23;13:08:04;nan;14;Triticale_Oïdium
Itc00564;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00564.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:23;13:08:11;nan;14;Triticale_Oïdium
Itc00621;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00621.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:27;13:17:36;nan;14;Triticale_Oïdium
Itc00622;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00622.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:27;13:18:11;nan;14;Triticale_Oïdium
Itc00624;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00624.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:27;13:18:33;nan;14;Triticale_Oïdium
Itc00625;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00625.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:27;13:18:41;nan;14;Triticale_Oïdium
Itc00626;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00626.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:27;13:18:47;nan;14;Triticale_Oïdium
Itc00627;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00627.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:27;13:19:01;nan;14;Triticale_Oïdium
Itc00628;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00628.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:27;13:19:12;nan;14;Triticale_Oïdium
Itc00629;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00629.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:27;13:19:16;nan;14;Triticale_Oïdium
Itc00630;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00630.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:27;13:19:20;nan;14;Triticale_Oïdium
Itc00632;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00632.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:05:27;13:19:31;nan;14;Triticale_Oïdium
Itc00633;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00633.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:06:07;15:13:32;nan;14;Triticale_Oïdium
Itc00634;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00634.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:06:07;15:14:20;nan;14;Triticale_Oïdium
Itc00635;../data/Bousset2_data/Images/Triticale/Oïdium/Itc00635.jpg;Triticale;Oïdium;Triticale_Oïdium;Triticale;ERYSGR;Blumeria graminis f.sp triticale;Oïdium;;train;Oïdium;2024:06:07;15:14:34;nan;14;Triticale_Oïdium
Itc00173;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00173.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:15;13:30:53;nan;8;Triticale_Rhynchosporiose
Itc00174;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00174.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:15;13:31:17;nan;8;Triticale_Rhynchosporiose
Itc00175;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00175.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:15;13:31:19;nan;8;Triticale_Rhynchosporiose
Itc00176;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00176.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:15;13:31:35;nan;8;Triticale_Rhynchosporiose
Itc00179;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00179.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:15;13:32:07;nan;8;Triticale_Rhynchosporiose
Itc00180;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00180.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:15;13:32:25;nan;8;Triticale_Rhynchosporiose
Itc00181;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00181.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:15;13:32:31;nan;8;Triticale_Rhynchosporiose
Itc00203;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00203.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:15;13:35:55;nan;8;Triticale_Rhynchosporiose
Itc00204;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00204.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:15;13:35:58;nan;8;Triticale_Rhynchosporiose
Itc00206;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00206.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:15;13:36:21;nan;8;Triticale_Rhynchosporiose
Itc00207;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00207.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:15;13:36:26;nan;8;Triticale_Rhynchosporiose
Itc00219;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00219.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:15;13:40:30;nan;8;Triticale_Rhynchosporiose
Itc00231;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00231.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:22;13:44:35;nan;8;Triticale_Rhynchosporiose
Itc00232;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00232.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:22;13:44:38;nan;8;Triticale_Rhynchosporiose
Itc00233;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00233.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:22;13:44:47;nan;8;Triticale_Rhynchosporiose
Itc00234;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00234.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:22;13:44:52;nan;8;Triticale_Rhynchosporiose
Itc00236;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00236.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:22;13:45:03;nan;8;Triticale_Rhynchosporiose
Itc00239;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00239.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:22;13:45:33;nan;8;Triticale_Rhynchosporiose
Itc00244;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00244.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:22;13:46:26;nan;8;Triticale_Rhynchosporiose
Itc00245;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00245.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:22;13:46:45;nan;8;Triticale_Rhynchosporiose
Itc00246;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00246.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:22;13:46:55;nan;8;Triticale_Rhynchosporiose
Itc00259;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00259.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:22;13:49:38;nan;8;Triticale_Rhynchosporiose
Itc00263;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00263.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:22;13:50:10;nan;8;Triticale_Rhynchosporiose
Itc00265;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00265.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:22;13:51:22;nan;8;Triticale_Rhynchosporiose
Itc00266;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00266.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:22;13:51:28;nan;8;Triticale_Rhynchosporiose
Itc00267;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00267.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:22;13:51:47;nan;8;Triticale_Rhynchosporiose
Itc00282;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00282.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:04:22;14:17:20;nan;8;Triticale_Rhynchosporiose
Itc00324;../data/VAULT/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00324.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;vault;Rhynchosporiose;2024:05:03;13:43:54;nan;8;Triticale_Rhynchosporiose
Itc00328;../data/VAULT/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00328.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;vault;Rhynchosporiose;2024:05:03;13:44:24;nan;8;Triticale_Rhynchosporiose
Itc00359;../data/VAULT/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00359.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;vault;Rhynchosporiose;2024:05:03;13:53:56;nan;8;Triticale_Rhynchosporiose
Itc00360;../data/VAULT/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00360.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;vault;Rhynchosporiose;2024:05:03;13:54:07;nan;8;Triticale_Rhynchosporiose
Itc00363;../data/VAULT/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00363.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;vault;Rhynchosporiose;2024:05:03;13:55:16;nan;8;Triticale_Rhynchosporiose
Itc00371;../data/VAULT/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00371.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;vault;Rhynchosporiose;2024:05:03;13:56:50;nan;8;Triticale_Rhynchosporiose
Itc00385;../data/VAULT/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00385.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;vault;Rhynchosporiose;2024:05:03;14:00:10;nan;8;Triticale_Rhynchosporiose
Itc00423;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00423.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;11:59:28;nan;8;Triticale_Rhynchosporiose
Itc00429;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00429.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:00:28;nan;8;Triticale_Rhynchosporiose
Itc00432;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00432.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:01:07;nan;8;Triticale_Rhynchosporiose
Itc00436;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00436.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:02:02;nan;8;Triticale_Rhynchosporiose
Itc00438;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00438.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:03:04;nan;8;Triticale_Rhynchosporiose
Itc00439;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00439.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:03:09;nan;8;Triticale_Rhynchosporiose
Itc00440;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00440.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:03:15;nan;8;Triticale_Rhynchosporiose
Itc00441;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00441.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:03:24;nan;8;Triticale_Rhynchosporiose
Itc00443;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00443.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:03:38;nan;8;Triticale_Rhynchosporiose
Itc00451;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00451.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:05:13;nan;8;Triticale_Rhynchosporiose
Itc00452;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00452.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:05:42;nan;8;Triticale_Rhynchosporiose
Itc00453;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00453.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:05:49;nan;8;Triticale_Rhynchosporiose
Itc00454;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00454.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:05:54;nan;8;Triticale_Rhynchosporiose
Itc00455;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00455.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:05:57;nan;8;Triticale_Rhynchosporiose
Itc00456;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00456.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:06:01;nan;8;Triticale_Rhynchosporiose
Itc00457;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00457.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:06:12;nan;8;Triticale_Rhynchosporiose
Itc00458;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00458.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:06:19;nan;8;Triticale_Rhynchosporiose
Itc00459;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00459.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:06:24;nan;8;Triticale_Rhynchosporiose
Itc00460;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00460.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:06:48;nan;8;Triticale_Rhynchosporiose
Itc00461;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00461.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:06:56;nan;8;Triticale_Rhynchosporiose
Itc00466;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00466.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:08:24;nan;8;Triticale_Rhynchosporiose
Itc00467;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00467.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:08:38;nan;8;Triticale_Rhynchosporiose
Itc00469;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00469.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;12:08:55;nan;8;Triticale_Rhynchosporiose
Itc00540;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00540.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:03:58;nan;8;Triticale_Rhynchosporiose
Itc00541;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00541.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:04:03;nan;8;Triticale_Rhynchosporiose
Itc00542;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00542.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:04:08;nan;8;Triticale_Rhynchosporiose
Itc00543;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00543.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:04:22;nan;8;Triticale_Rhynchosporiose
