imgnum;baseimgurl;sub_name;scientificName;cat;autid;subid;photographer;dateAc;commonName;species;genus;family;imgpath;syn;host_subid;name_infered_organ_class;is_dup;train_test_set
5378153;//bugwoodcloud.org/images/;adelgid;Adelges viridis;cat=46;23076;12443;Milan Zubrik;2008-08-07T15:20:00;adelgid;viridis;Adelges;Adelgidae;../data/IPM_data/Images/Insects - Piercing and Sucking Insects/adelgid_Adelges viridis/5378153.jpg;;3420.0;branch;False;train
5378154;//bugwoodcloud.org/images/;adelgid;Adelges viridis;cat=46;23076;12443;Milan Zubrik;2008-08-07T15:20:00;adelgid;viridis;Adelges;Adelgidae;../data/IPM_data/Images/Insects - Piercing and Sucking Insects/adelgid_Adelges viridis/5378154.jpg;;3420.0;habit;False;train
5378327;//bugwoodcloud.org/images/;adelgid;Adelges viridis;cat=46;23076;12443;Milan Zubrik;2008-08-07T15:22:00;adelgid;viridis;Adelges;Adelgidae;../data/IPM_data/Images/Insects - Piercing and Sucking Insects/adelgid_Adelges viridis/5378327.jpg;;3133.0;fruit;False;train
5378328;//bugwoodcloud.org/images/;adelgid;Adelges viridis;cat=46;23076;12443;Milan Zubrik;2008-08-07T15:22:00;adelgid;viridis;Adelges;Adelgidae;../data/IPM_data/Images/Insects - Piercing and Sucking Insects/adelgid_Adelges viridis/5378328.jpg;;3133.0;fruit;False;train
5378329;//bugwoodcloud.org/images/;adelgid;Adelges viridis;cat=46;23076;12443;Milan Zubrik;2008-08-07T15:22:00;adelgid;viridis;Adelges;Adelgidae;../data/IPM_data/Images/Insects - Piercing and Sucking Insects/adelgid_Adelges viridis/5378329.jpg;;3133.0;fruit;False;train
5378330;//bugwoodcloud.org/images/;adelgid;Adelges viridis;cat=46;23076;12443;Milan Zubrik;2008-08-07T15:22:00;adelgid;viridis;Adelges;Adelgidae;../data/IPM_data/Images/Insects - Piercing and Sucking Insects/adelgid_Adelges viridis/5378330.jpg;;3133.0;bark;False;train
5378331;//bugwoodcloud.org/images/;adelgid;Adelges viridis;cat=46;23076;12443;Milan Zubrik;2008-08-07T15:22:00;adelgid;viridis;Adelges;Adelgidae;../data/IPM_data/Images/Insects - Piercing and Sucking Insects/adelgid_Adelges viridis/5378331.jpg;;3133.0;fruit;False;train
5378332;//bugwoodcloud.org/images/;adelgid;Adelges viridis;cat=46;23076;12443;Milan Zubrik;2008-08-07T15:22:00;adelgid;viridis;Adelges;Adelgidae;../data/IPM_data/Images/Insects - Piercing and Sucking Insects/adelgid_Adelges viridis/5378332.jpg;;3133.0;fruit;False;train
5378333;//bugwoodcloud.org/images/;adelgid;Adelges viridis;cat=46;23076;12443;Milan Zubrik;2008-08-07T15:22:00;adelgid;viridis;Adelges;Adelgidae;../data/IPM_data/Images/Insects - Piercing and Sucking Insects/adelgid_Adelges viridis/5378333.jpg;;3133.0;fruit;False;train
5378334;//bugwoodcloud.org/images/;adelgid;Adelges viridis;cat=46;23076;12443;Milan Zubrik;2008-08-07T15:22:00;adelgid;viridis;Adelges;Adelgidae;../data/IPM_data/Images/Insects - Piercing and Sucking Insects/adelgid_Adelges viridis/5378334.jpg;;3133.0;fruit;False;train
5378335;//bugwoodcloud.org/images/;adelgid;Adelges viridis;cat=46;23076;12443;Milan Zubrik;2008-08-07T15:22:00;adelgid;viridis;Adelges;Adelgidae;../data/IPM_data/Images/Insects - Piercing and Sucking Insects/adelgid_Adelges viridis/5378335.jpg;;3133.0;fruit;False;train
5378336;//bugwoodcloud.org/images/;adelgid;Adelges viridis;cat=46;23076;12443;Milan Zubrik;2008-08-07T15:22:00;adelgid;viridis;Adelges;Adelgidae;../data/IPM_data/Images/Insects - Piercing and Sucking Insects/adelgid_Adelges viridis/5378336.jpg;;3133.0;fruit;False;train
5378337;//bugwoodcloud.org/images/;adelgid;Adelges viridis;cat=46;23076;12443;Milan Zubrik;2008-08-07T15:22:00;adelgid;viridis;Adelges;Adelgidae;../data/IPM_data/Images/Insects - Piercing and Sucking Insects/adelgid_Adelges viridis/5378337.jpg;;3133.0;leaf;False;train
5434440;//bugwoodcloud.org/images/;adelgid;Adelges viridis;cat=46;66137;12443;Lars Sandved Dalen;2011-03-18T17:00:00;adelgid;viridis;Adelges;Adelgidae;../data/VAULT/IPM_data/Images/Insects - Piercing and Sucking Insects/adelgid_Adelges viridis/5434440.jpg;;;fruit;False;vault
5434441;//bugwoodcloud.org/images/;adelgid;Adelges viridis;cat=46;66137;12443;Lars Sandved Dalen;2011-03-18T17:00:00;adelgid;viridis;Adelges;Adelgidae;../data/VAULT/IPM_data/Images/Insects - Piercing and Sucking Insects/adelgid_Adelges viridis/5434441.jpg;;;fruit;False;vault
1370028;//bugwoodcloud.org/images/;Cynipid gall wasp;Cynips glutinosa;cat=17;23076;12445;Milan Zubrik;2005-02-28T13:12:00;Cynipid gall wasp;glutinosa;Cynips;Cynipidae;../data/VAULT/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Cynips glutinosa/1370028.jpg;;2759.0;branch;False;vault
1370052;//bugwoodcloud.org/images/;European rosette willow gall midge;Rabdophaga rosaria;cat=17;23076;12448;Milan Zubrik;2005-02-28T13:12:00;European rosette willow gall midge;rosaria;Rabdophaga;Cecidomyiidae;../data/VAULT/IPM_data/Images/Insects - Gallmaker Insects/European rosette willow gall midge_Rabdophaga rosaria/1370052.jpg;;11588.0;fruit;False;vault
5378930;//bugwoodcloud.org/images/;European rosette willow gall midge;Rabdophaga rosaria;cat=17;23076;12448;Milan Zubrik;2008-08-08T09:12:00;European rosette willow gall midge;rosaria;Rabdophaga;Cecidomyiidae;../data/VAULT/IPM_data/Images/Insects - Gallmaker Insects/European rosette willow gall midge_Rabdophaga rosaria/5378930.jpg;;4511.0;leaf;False;vault
5461654;//bugwoodcloud.org/images/;European rosette willow gall midge;Rabdophaga rosaria;cat=17;126;12448;William M. Ciesla;2012-02-22T16:30:00;European rosette willow gall midge;rosaria;Rabdophaga;Cecidomyiidae;../data/IPM_data/Images/Insects - Gallmaker Insects/European rosette willow gall midge_Rabdophaga rosaria/5461654.jpg;;4511.0;fruit;False;train
5461655;//bugwoodcloud.org/images/;European rosette willow gall midge;Rabdophaga rosaria;cat=17;126;12448;William M. Ciesla;2012-02-22T16:30:00;European rosette willow gall midge;rosaria;Rabdophaga;Cecidomyiidae;../data/IPM_data/Images/Insects - Gallmaker Insects/European rosette willow gall midge_Rabdophaga rosaria/5461655.jpg;;4511.0;fruit;False;train
5461656;//bugwoodcloud.org/images/;European rosette willow gall midge;Rabdophaga rosaria;cat=17;126;12448;William M. Ciesla;2012-02-22T16:30:00;European rosette willow gall midge;rosaria;Rabdophaga;Cecidomyiidae;../data/IPM_data/Images/Insects - Gallmaker Insects/European rosette willow gall midge_Rabdophaga rosaria/5461656.jpg;;4511.0;fruit;False;train
541076;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;11450;13068;Jan Liska;2006-02-22T16:29:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/VAULT/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/0541076.jpg;;3478.0;fruit;False;vault
1121039;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;12980;13068;Daniela Lupastean;2005-05-13T14:23:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/1121039.jpg;;3478.0;fruit;False;train
2168045;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;31421;13068;Haruta Ovidiu;2006-08-01T15:37:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/2168045.jpg;;13118.0;habit;False;train
2168047;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;31421;13068;Haruta Ovidiu;2006-08-01T15:37:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/2168047.jpg;;13118.0;fruit;False;train
2168048;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;31421;13068;Haruta Ovidiu;2006-08-01T15:37:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/2168048.jpg;;13118.0;fruit;False;train
2168049;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;31421;13068;Haruta Ovidiu;2006-08-01T15:37:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/2168049.jpg;;13118.0;fruit;False;train
2168050;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;31421;13068;Haruta Ovidiu;2006-08-01T15:37:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/2168050.jpg;;13118.0;fruit;False;train
2168051;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;31421;13068;Haruta Ovidiu;2006-08-01T15:37:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/2168051.jpg;;13118.0;fruit;False;train
2168052;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;31421;13068;Haruta Ovidiu;2006-08-01T15:37:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/2168052.jpg;;13118.0;fruit;False;train
2168062;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;31421;13068;Haruta Ovidiu;2006-08-01T15:38:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/2168062.jpg;;13118.0;fruit;False;train
2168063;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;31421;13068;Haruta Ovidiu;2006-08-01T15:38:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/2168063.jpg;;13118.0;branch;False;train
2168064;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;31421;13068;Haruta Ovidiu;2006-08-01T15:38:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/2168064.jpg;;13118.0;fruit;False;train
2168066;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;31421;13068;Haruta Ovidiu;2006-08-01T15:38:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/2168066.jpg;;13118.0;fruit;False;train
4912080;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;11449;13068;Petr Kapitola;2006-02-27T09:28:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/4912080.jpg;;3478.0;fruit;False;train
5378134;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;23076;13068;Milan Zubrik;2008-08-06T12:03:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/5378134.jpg;;3478.0;branch;False;train
5379464;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;23076;13068;Milan Zubrik;2008-08-11T08:16:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/5379464.jpg;;3478.0;leaf;False;train
5379465;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;23076;13068;Milan Zubrik;2008-08-11T08:16:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/5379465.jpg;;3478.0;leaf;False;train
5379466;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;23076;13068;Milan Zubrik;2008-08-11T08:16:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/5379466.jpg;;3478.0;leaf;False;train
5379468;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;23076;13068;Milan Zubrik;2008-08-11T08:16:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/5379468.jpg;;3478.0;branch;False;train
5410997;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;4759;13068;Gyorgy Csoka;2010-02-05T13:23:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/5410997.jpg;;3478.0;fruit;False;train
5410998;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;4759;13068;Gyorgy Csoka;2010-02-05T13:23:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/5410998.jpg;;3478.0;fruit;False;train
5410999;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;4759;13068;Gyorgy Csoka;2010-02-05T13:23:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/5410999.jpg;;3478.0;fruit;False;train
5411001;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;4759;13068;Gyorgy Csoka;2010-02-05T13:23:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/5411001.jpg;;3478.0;fruit;False;train
5411002;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;4759;13068;Gyorgy Csoka;2010-02-05T13:23:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/5411002.jpg;;3478.0;leaf;False;train
5411003;//bugwoodcloud.org/images/;elm sack-gall aphid;Tetraneura ulmi;cat=17;4759;13068;Gyorgy Csoka;2010-02-05T13:23:00;elm sack-gall aphid;ulmi;Tetraneura;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/elm sack-gall aphid_Tetraneura ulmi/5411003.jpg;;3478.0;leaf;False;train
2511008;//bugwoodcloud.org/images/;gall aphids;Pemphigus spp.;cat=17;177;13140;David Riley;2005-02-21T10:36:00;gall aphids;spp.;Pemphigus;Aphididae;../data/VAULT/IPM_data/Images/Insects - Gallmaker Insects/gall aphids_Pemphigus spp./2511008.jpg;root aphids;22042.0;fruit;False;vault
2511054;//bugwoodcloud.org/images/;gall aphids;Pemphigus spp.;cat=17;177;13140;David Riley;2005-02-21T10:36:00;gall aphids;spp.;Pemphigus;Aphididae;../data/VAULT/IPM_data/Images/Insects - Gallmaker Insects/gall aphids_Pemphigus spp./2511054.jpg;root aphids;22042.0;fruit;False;vault
1540765;//bugwoodcloud.org/images/;ash midribgall midge;Contarinia canadensis;cat=17;2610;13460;Lacy L. Hyche;2008-05-20T16:36:00;ash midribgall midge;canadensis;Contarinia;Cecidomyiidae;../data/VAULT/IPM_data/Images/Insects - Gallmaker Insects/ash midribgall midge_Contarinia canadensis/1540765.jpg;;3284.0;leaf;False;vault
1543646;//bugwoodcloud.org/images/;ash midribgall midge;Contarinia canadensis;cat=17;45656;13460;Jim Baker;2010-03-02T14:12:00;ash midribgall midge;canadensis;Contarinia;Cecidomyiidae;../data/IPM_data/Images/Insects - Gallmaker Insects/ash midribgall midge_Contarinia canadensis/1543646.jpg;;;fruit;False;train
2102064;//bugwoodcloud.org/images/;ash midribgall midge;Contarinia canadensis;cat=17;14626;13460;Laura Lazarus;2005-10-03T15:50:00;ash midribgall midge;canadensis;Contarinia;Cecidomyiidae;../data/IPM_data/Images/Insects - Gallmaker Insects/ash midribgall midge_Contarinia canadensis/2102064.jpg;;3287.0;leaf;False;train
2102065;//bugwoodcloud.org/images/;ash midribgall midge;Contarinia canadensis;cat=17;14626;13460;Laura Lazarus;2005-10-03T15:50:00;ash midribgall midge;canadensis;Contarinia;Cecidomyiidae;../data/IPM_data/Images/Insects - Gallmaker Insects/ash midribgall midge_Contarinia canadensis/2102065.jpg;;3287.0;fruit;False;train
2102066;//bugwoodcloud.org/images/;ash midribgall midge;Contarinia canadensis;cat=17;14626;13460;Laura Lazarus;2005-10-03T15:50:00;ash midribgall midge;canadensis;Contarinia;Cecidomyiidae;../data/IPM_data/Images/Insects - Gallmaker Insects/ash midribgall midge_Contarinia canadensis/2102066.jpg;;3287.0;leaf;False;train
2103024;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;28624;13509;Maja Jurc;2005-10-07T15:03:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/VAULT/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/2103024.jpg;;11761.0;fruit;False;vault
2169003;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;31421;13509;Haruta Ovidiu;2006-08-01T15:38:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/2169003.jpg;;9743.0;fruit;False;train
2169004;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;31421;13509;Haruta Ovidiu;2006-08-01T15:38:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/2169004.jpg;;9743.0;flower;False;train
5378065;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;23076;13509;Milan Zubrik;2008-08-06T12:02:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/5378065.jpg;;2759.0;fruit;False;train
5378717;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;23076;13509;Milan Zubrik;2008-08-08T09:10:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/5378717.jpg;;2759.0;fruit;False;train
5378718;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;23076;13509;Milan Zubrik;2008-08-08T09:10:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/5378718.jpg;;2759.0;fruit;False;train
5378719;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;23076;13509;Milan Zubrik;2008-08-08T09:10:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/5378719.jpg;;2759.0;fruit;False;train
5378720;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;23076;13509;Milan Zubrik;2008-08-08T09:10:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/5378720.jpg;;2759.0;fruit;False;train
5378721;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;23076;13509;Milan Zubrik;2008-08-08T09:10:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/5378721.jpg;;2759.0;fruit;False;train
5378722;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;23076;13509;Milan Zubrik;2008-08-08T09:10:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/5378722.jpg;;2759.0;fruit;False;train
5378723;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;23076;13509;Milan Zubrik;2008-08-08T09:10:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/5378723.jpg;;2759.0;branch;False;train
5378724;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;23076;13509;Milan Zubrik;2008-08-08T09:10:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/5378724.jpg;;2759.0;fruit;False;train
5378725;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;23076;13509;Milan Zubrik;2008-08-08T09:10:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/5378725.jpg;;2759.0;fruit;False;train
5378726;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;23076;13509;Milan Zubrik;2008-08-08T09:10:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/5378726.jpg;;2759.0;fruit;False;train
5378727;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;23076;13509;Milan Zubrik;2008-08-08T09:10:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/5378727.jpg;;2759.0;fruit;False;train
5378728;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;23076;13509;Milan Zubrik;2008-08-08T09:10:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/5378728.jpg;;2759.0;fruit;False;train
5378730;//bugwoodcloud.org/images/;Cynipid gall wasp;Andricus caputmedusae;cat=17;23076;13509;Milan Zubrik;2008-08-08T09:10:00;Cynipid gall wasp;caputmedusae;Andricus;Cynipidae;../data/IPM_data/Images/Insects - Gallmaker Insects/Cynipid gall wasp_Andricus caputmedusae/5378730.jpg;;2759.0;fruit;False;train
4912089;//bugwoodcloud.org/images/;poplar spiral gall aphid;Pemphigus spyrothecae;cat=17;11449;13545;Petr Kapitola;2006-02-27T09:28:00;poplar spiral gall aphid;spyrothecae;Pemphigus;Aphididae;../data/VAULT/IPM_data/Images/Insects - Gallmaker Insects/poplar spiral gall aphid_Pemphigus spyrothecae/4912089.jpg;;2749.0;fruit;False;vault
5371190;//bugwoodcloud.org/images/;poplar spiral gall aphid;Pemphigus spyrothecae;cat=17;4759;13545;Gyorgy Csoka;2008-06-04T16:46:00;poplar spiral gall aphid;spyrothecae;Pemphigus;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/poplar spiral gall aphid_Pemphigus spyrothecae/5371190.jpg;;;fruit;False;train
5378030;//bugwoodcloud.org/images/;poplar spiral gall aphid;Pemphigus spyrothecae;cat=17;23076;13545;Milan Zubrik;2008-08-06T12:02:00;poplar spiral gall aphid;spyrothecae;Pemphigus;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/poplar spiral gall aphid_Pemphigus spyrothecae/5378030.jpg;;2749.0;leaf;False;train
5378444;//bugwoodcloud.org/images/;poplar spiral gall aphid;Pemphigus spyrothecae;cat=17;23076;13545;Milan Zubrik;2008-08-07T15:23:00;poplar spiral gall aphid;spyrothecae;Pemphigus;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/poplar spiral gall aphid_Pemphigus spyrothecae/5378444.jpg;;2749.0;fruit;False;train
5378445;//bugwoodcloud.org/images/;poplar spiral gall aphid;Pemphigus spyrothecae;cat=17;23076;13545;Milan Zubrik;2008-08-07T15:23:00;poplar spiral gall aphid;spyrothecae;Pemphigus;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/poplar spiral gall aphid_Pemphigus spyrothecae/5378445.jpg;;2749.0;fruit;False;train
5378446;//bugwoodcloud.org/images/;poplar spiral gall aphid;Pemphigus spyrothecae;cat=17;23076;13545;Milan Zubrik;2008-08-07T15:23:00;poplar spiral gall aphid;spyrothecae;Pemphigus;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/poplar spiral gall aphid_Pemphigus spyrothecae/5378446.jpg;;2749.0;fruit;False;train
5378448;//bugwoodcloud.org/images/;poplar spiral gall aphid;Pemphigus spyrothecae;cat=17;23076;13545;Milan Zubrik;2008-08-07T15:23:00;poplar spiral gall aphid;spyrothecae;Pemphigus;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/poplar spiral gall aphid_Pemphigus spyrothecae/5378448.jpg;;2749.0;leaf;False;train
5378449;//bugwoodcloud.org/images/;poplar spiral gall aphid;Pemphigus spyrothecae;cat=17;23076;13545;Milan Zubrik;2008-08-07T15:23:00;poplar spiral gall aphid;spyrothecae;Pemphigus;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/poplar spiral gall aphid_Pemphigus spyrothecae/5378449.jpg;;2749.0;branch;False;train
5378450;//bugwoodcloud.org/images/;poplar spiral gall aphid;Pemphigus spyrothecae;cat=17;23076;13545;Milan Zubrik;2008-08-07T15:23:00;poplar spiral gall aphid;spyrothecae;Pemphigus;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/poplar spiral gall aphid_Pemphigus spyrothecae/5378450.jpg;;2749.0;fruit;False;train
5378451;//bugwoodcloud.org/images/;poplar spiral gall aphid;Pemphigus spyrothecae;cat=17;23076;13545;Milan Zubrik;2008-08-07T15:23:00;poplar spiral gall aphid;spyrothecae;Pemphigus;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/poplar spiral gall aphid_Pemphigus spyrothecae/5378451.jpg;;2749.0;fruit;False;train
5378452;//bugwoodcloud.org/images/;poplar spiral gall aphid;Pemphigus spyrothecae;cat=17;23076;13545;Milan Zubrik;2008-08-07T15:23:00;poplar spiral gall aphid;spyrothecae;Pemphigus;Aphididae;../data/IPM_data/Images/Insects - Gallmaker Insects/poplar spiral gall aphid_Pemphigus spyrothecae/5378452.jpg;;2749.0;leaf;False;train
